type,id,lat,lon,date,time,severity,description,category,dayOfWeek,weather,roadType,speedLimit,intersection,lightCondition,address,source
ACCIDENT,REAL_ACC_1758174051919_3187,26.45491,-80.067001,2025-02-24,22:47,0.45,Accident,vehicle,Monday,Rain,Residential,50,FALSE,Dusk,419 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057417_145,26.483162,-80.086263,2025-02-24,19:30,0.37,vandalism crime,vandalism,Saturday,,,,,,5560 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051900_2,26.466552,-80.05891,2025-02-24,18:08,0.45,Accident,vehicle,Saturday,Fog,City Street,35,FALSE,Daylight,6524 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057434_3368,26.441571,-80.091938,2025-02-24,18:07,0.48,burglary crime,burglary,Sunday,,,,,,6994 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2197,26.448847,-80.05357,2025-02-24,17:47,0.65,other crime,other,Thursday,,,,,,6051 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057428_1818,26.447121,-80.082664,2025-02-24,17:36,0.42,theft crime,theft,Saturday,,,,,,5768 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4094,26.452359,-80.084511,2025-02-24,16:44,0.87,robbery crime,robbery,Thursday,,,,,,8162 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057430_2329,26.457378,-80.072747,2025-02-24,16:01,0.69,burglary crime,burglary,Saturday,,,,,,2380 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2158,26.479177,-80.063866,2025-02-24,13:08,0.92,assault crime,assault,Saturday,,,,,,5503 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057430_2309,26.477893,-80.091826,2025-02-24,12:45,0.83,burglary crime,burglary,Friday,,,,,,5943 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057438_4282,26.446578,-80.056073,2025-02-24,12:00,0.57,theft crime,theft,Tuesday,,,,,,4232 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3716,26.46467,-80.075132,2025-02-24,10:36,0.56,Pedestrian Bicycle Accident,pedestrian,Sunday,Clear,Arterial,45,FALSE,Dawn,9061 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057425_1380,26.435932,-80.075627,2025-02-24,08:37,0.48,vandalism crime,vandalism,Friday,,,,,,2452 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_3056,26.456494,-80.072679,2025-02-24,07:47,0.94,Accident,vehicle,Saturday,Cloudy,Residential,45,FALSE,Daylight,7510 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051900_41,26.480105,-80.090831,2025-02-24,05:17,0.43,Accident,vehicle,Friday,Fog,Residential,45,TRUE,Daylight,9166 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2378,26.471882,-80.045081,2025-02-24,04:14,0.56,Accident,vehicle,Wednesday,Fog,State Highway,50,TRUE,Dawn,4911 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2784,26.453487,-80.055994,2025-02-24,03:08,0.34,assault crime,assault,Thursday,,,,,,2974 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051909_1255,26.469673,-80.089814,2025-02-24,01:33,0.49,Accident,vehicle,Thursday,Fog,Arterial,25,TRUE,Dusk,5212 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051904_521,26.472087,-80.045812,2025-02-24,01:05,0.35,Accident,vehicle,Friday,Fog,City Street,25,FALSE,Dawn,7348 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051907_730,26.459136,-80.100945,2025-02-24,00:49,0.78,Accident,vehicle,Saturday,Cloudy,State Highway,25,FALSE,Daylight,7234 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051907_747,26.457381,-80.097206,2025-02-23,22:52,0.81,Accident,vehicle,Friday,Clear,Arterial,30,TRUE,Dawn,5847 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051912_1637,26.440678,-80.079164,2025-02-23,22:23,0.97,Accident,vehicle,Friday,Rain,Residential,25,FALSE,Dark,5387 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_427,26.468879,-80.055739,2025-02-23,22:09,0.86,vandalism crime,vandalism,Sunday,,,,,,2265 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057428_1822,26.448397,-80.06319,2025-02-23,21:48,0.67,vandalism crime,vandalism,Monday,,,,,,8447 Atlantic Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2644,26.445069,-80.071622,2025-02-23,21:43,0.93,Accident,vehicle,Wednesday,Clear,Arterial,40,FALSE,Dawn,3141 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051917_2800,26.440229,-80.085409,2025-02-23,21:11,0.6,Accident,vehicle,Wednesday,Clear,State Highway,30,TRUE,Dusk,3714 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3614,26.441383,-80.05616,2025-02-23,20:46,0.83,robbery crime,robbery,Sunday,,,,,,7261 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057440_4964,26.446984,-80.070039,2025-02-23,19:23,0.69,other crime,other,Monday,,,,,,4960 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057433_3208,26.444277,-80.06507,2025-02-23,19:15,0.61,robbery crime,robbery,Sunday,,,,,,5589 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4131,26.461577,-80.067307,2025-02-23,19:04,0.57,robbery crime,robbery,Thursday,,,,,,9264 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2184,26.488208,-80.073754,2025-02-23,18:41,0.65,assault crime,assault,Monday,,,,,,5588 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4498,26.445007,-80.093219,2025-02-23,17:39,0.54,Bicycle Accident,bicycle,Saturday,Fog,Residential,30,FALSE,Daylight,6884 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057418_332,26.478527,-80.075525,2025-02-23,16:57,0.71,vandalism crime,vandalism,Tuesday,,,,,,3014 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3806,26.465287,-80.067384,2025-02-23,16:10,0.76,Pedestrian Accident,pedestrian,Monday,Rain,City Street,25,FALSE,Dark,6373 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057429_2243,26.469491,-80.05169,2025-02-23,15:20,0.93,vandalism crime,vandalism,Monday,,,,,,2940 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_3119,26.46806,-80.077306,2025-02-23,14:29,0.85,Accident,vehicle,Friday,Fog,State Highway,40,FALSE,Dusk,3046 Atlantic Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2468,26.478291,-80.069087,2025-02-23,14:23,0.67,Accident,vehicle,Saturday,Cloudy,Residential,50,TRUE,Dawn,9672 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051924_4579,26.455893,-80.063136,2025-02-23,12:55,0.39,Accident,vehicle,Sunday,Cloudy,City Street,40,TRUE,Daylight,5944 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051921_3872,26.446385,-80.090929,2025-02-23,12:49,0.44,Accident,vehicle,Tuesday,Rain,City Street,50,TRUE,Dark,3449 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057424_1175,26.47189,-80.081239,2025-02-23,11:23,0.37,vandalism crime,vandalism,Tuesday,,,,,,113 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051912_1583,26.470293,-80.072519,2025-02-23,09:48,0.74,Accident,vehicle,Saturday,Fog,Arterial,25,TRUE,Daylight,341 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057429_1915,26.4852,-80.072298,2025-02-23,09:44,0.54,vandalism crime,vandalism,Sunday,,,,,,8977 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3818,26.466247,-80.091395,2025-02-23,09:28,0.56,Accident,vehicle,Sunday,Fog,City Street,25,FALSE,Dark,7830 Federal Hwy,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051920_3430,26.463167,-80.058744,2025-02-23,08:57,0.55,Accident,vehicle,Tuesday,Cloudy,State Highway,40,TRUE,Dawn,5472 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2282,26.437654,-80.07969,2025-02-23,08:49,0.31,Accident,vehicle,Thursday,Cloudy,Arterial,35,FALSE,Daylight,1118 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051909_1265,26.44246,-80.057635,2025-02-23,08:21,1,Accident,vehicle,Monday,Clear,Residential,45,TRUE,Dark,5331 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051925_4881,26.451303,-80.089665,2025-02-23,08:02,0.84,Accident,vehicle,Wednesday,Clear,Residential,40,TRUE,Dusk,2168 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057425_1349,26.459591,-80.051805,2025-02-23,06:18,0.83,assault crime,assault,Saturday,,,,,,8983 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057426_1581,26.467659,-80.07593,2025-02-23,06:14,0.83,robbery crime,robbery,Wednesday,,,,,,6830 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057423_934,26.466748,-80.071909,2025-02-23,04:10,0.32,assault crime,assault,Friday,,,,,,6486 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057425_1396,26.470034,-80.064531,2025-02-23,04:04,0.76,assault crime,assault,Monday,,,,,,8348 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3944,26.445334,-80.063151,2025-02-23,03:57,0.97,Accident,vehicle,Saturday,Cloudy,State Highway,30,FALSE,Dark,8150 Jog Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1484,26.445968,-80.077923,2025-02-23,03:36,0.88,theft crime,theft,Thursday,,,,,,3401 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057435_3684,26.451263,-80.06088,2025-02-23,03:34,0.79,vandalism crime,vandalism,Saturday,,,,,,8177 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051918_2884,26.475795,-80.061856,2025-02-23,03:21,0.86,Accident,vehicle,Saturday,Rain,Arterial,50,TRUE,Dawn,9200 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4504,26.464463,-80.059023,2025-02-23,03:01,0.64,burglary crime,burglary,Monday,,,,,,3293 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4562,26.472201,-80.099759,2025-02-23,02:43,0.32,Accident,vehicle,Friday,Clear,Arterial,30,FALSE,Daylight,3695 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4491,26.457765,-80.089194,2025-02-23,02:24,0.66,vandalism crime,vandalism,Monday,,,,,,3455 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051916_2323,26.456588,-80.078039,2025-02-23,01:31,0.8,Accident,vehicle,Wednesday,Rain,City Street,40,FALSE,Dawn,8803 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_487,26.47082,-80.075652,2025-02-23,00:15,0.91,robbery crime,robbery,Monday,,,,,,1464 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057434_3301,26.443986,-80.085314,2025-02-22,23:24,0.69,robbery crime,robbery,Thursday,,,,,,9435 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4116,26.441579,-80.079067,2025-02-22,23:04,0.26,vandalism crime,vandalism,Sunday,,,,,,2143 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051920_3634,26.468166,-80.096208,2025-02-22,22:40,0.52,Accident,vehicle,Sunday,Cloudy,State Highway,50,TRUE,Dark,6997 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2500,26.480586,-80.065479,2025-02-22,22:15,0.92,Accident,vehicle,Friday,Cloudy,Residential,25,FALSE,Dusk,5176 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057432_2981,26.472442,-80.074777,2025-02-22,20:40,0.87,other crime,other,Thursday,,,,,,5047 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057428_1736,26.452061,-80.046114,2025-02-22,20:12,0.92,robbery crime,robbery,Thursday,,,,,,5572 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057431_2499,26.452831,-80.06536,2025-02-22,19:34,0.68,assault crime,assault,Sunday,,,,,,8871 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2694,26.456191,-80.091822,2025-02-22,16:43,0.84,Pedestrian Accident,pedestrian,Wednesday,Clear,State Highway,45,FALSE,Dawn,2160 Jog Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2416,26.463879,-80.055638,2025-02-22,15:29,0.41,Bicycle Accident,bicycle,Thursday,Clear,City Street,30,FALSE,Daylight,8497 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057438_4386,26.482013,-80.080284,2025-02-22,14:38,0.68,other crime,other,Sunday,,,,,,4045 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051904_529,26.459099,-80.078283,2025-02-22,12:35,0.9,Pedestrian Accident,pedestrian,Friday,Cloudy,City Street,40,TRUE,Dusk,4906 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057435_3785,26.473648,-80.0878,2025-02-22,11:17,0.97,vandalism crime,vandalism,Saturday,,,,,,1244 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4705,26.478551,-80.092948,2025-02-22,09:51,0.36,Pedestrian Accident,pedestrian,Sunday,Clear,Residential,45,FALSE,Dawn,180 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057418_333,26.467522,-80.07725,2025-02-22,09:37,0.27,robbery crime,robbery,Tuesday,,,,,,7461 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051901_166,26.459513,-80.077196,2025-02-22,08:51,0.56,Bicycle Accident,bicycle,Friday,Fog,City Street,25,TRUE,Dawn,3206 Congress Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057439_4866,26.455677,-80.089185,2025-02-22,08:50,0.64,burglary crime,burglary,Sunday,,,,,,6020 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057420_736,26.472615,-80.07012,2025-02-22,07:57,0.88,vandalism crime,vandalism,Sunday,,,,,,7770 Jog Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4233,26.471034,-80.07669,2025-02-22,06:22,0.38,Accident,vehicle,Sunday,Fog,State Highway,25,FALSE,Dusk,9078 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_532,26.442186,-80.08452,2025-02-22,06:06,0.26,robbery crime,robbery,Tuesday,,,,,,7202 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057420_656,26.460315,-80.087952,2025-02-22,05:56,0.48,vandalism crime,vandalism,Saturday,,,,,,4941 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057430_2296,26.466559,-80.094068,2025-02-22,05:27,0.77,assault crime,assault,Sunday,,,,,,9734 Spanish River Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057433_3214,26.437037,-80.066246,2025-02-22,05:21,0.76,other crime,other,Saturday,,,,,,1408 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4628,26.444673,-80.078422,2025-02-22,05:02,0.74,Bicycle Accident,bicycle,Tuesday,Fog,City Street,25,FALSE,Dark,4507 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051922_4006,26.473702,-80.07409,2025-02-22,04:15,0.35,Accident,vehicle,Saturday,Rain,City Street,35,FALSE,Dawn,2034 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051904_509,26.486899,-80.079156,2025-02-22,03:59,0.71,Accident,vehicle,Saturday,Cloudy,Arterial,30,TRUE,Dark,1366 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051920_3629,26.467414,-80.050855,2025-02-22,03:41,0.53,Bicycle Accident,bicycle,Thursday,Cloudy,City Street,35,TRUE,Dark,4852 Federal Hwy,FDOT_REAL
CRIME,FBI_CRIME_1758174057431_2665,26.457662,-80.089234,2025-02-22,02:29,0.94,robbery crime,robbery,Friday,,,,,,7632 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057430_2333,26.44537,-80.061746,2025-02-22,01:07,0.4,vandalism crime,vandalism,Wednesday,,,,,,666 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2899,26.444685,-80.090591,2025-02-22,00:38,0.8,vandalism crime,vandalism,Monday,,,,,,7074 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057417_202,26.471124,-80.064436,2025-02-22,00:20,0.39,burglary crime,burglary,Monday,,,,,,4861 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051903_343,26.455871,-80.066602,2025-02-21,23:34,0.4,Accident,vehicle,Tuesday,Clear,Residential,45,FALSE,Dawn,193 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3345,26.446389,-80.070539,2025-02-21,22:30,0.81,Accident,vehicle,Tuesday,Clear,Arterial,30,FALSE,Dawn,9007 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057428_1892,26.475583,-80.049353,2025-02-21,20:48,0.29,theft crime,theft,Friday,,,,,,4698 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4101,26.471649,-80.064395,2025-02-21,20:22,0.43,robbery crime,robbery,Friday,,,,,,4111 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4885,26.481966,-80.062616,2025-02-21,20:09,0.53,Accident,vehicle,Monday,Cloudy,State Highway,35,FALSE,Dawn,1405 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057429_1993,26.460471,-80.062501,2025-02-21,19:44,0.95,assault crime,assault,Thursday,,,,,,3456 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4089,26.458588,-80.079694,2025-02-21,19:39,0.85,Pedestrian Accident,pedestrian,Saturday,Clear,City Street,35,FALSE,Dawn,9823 Yamato Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3308,26.457395,-80.064234,2025-02-21,16:30,0.51,Accident,vehicle,Monday,Clear,State Highway,35,FALSE,Daylight,7733 Atlantic Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051900_22,26.450546,-80.09083,2025-02-21,16:25,0.55,Accident,vehicle,Monday,Rain,Arterial,35,TRUE,Dusk,1298 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057416_122,26.449951,-80.048224,2025-02-21,15:33,0.91,robbery crime,robbery,Sunday,,,,,,2840 Federal Hwy,FBI_REAL
ACCIDENT,REAL_ACC_1758174051904_530,26.468468,-80.054417,2025-02-21,14:46,0.6,Accident,vehicle,Saturday,Fog,State Highway,40,FALSE,Dawn,3418 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057425_1374,26.476677,-80.083423,2025-02-21,14:36,0.49,burglary crime,burglary,Wednesday,,,,,,6665 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057423_947,26.474322,-80.068533,2025-02-21,12:02,0.58,burglary crime,burglary,Friday,,,,,,1022 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057432_2774,26.440052,-80.074818,2025-02-21,07:55,0.94,other crime,other,Sunday,,,,,,4844 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057420_710,26.444547,-80.07776,2025-02-21,06:46,0.46,robbery crime,robbery,Sunday,,,,,,6198 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051925_4940,26.468258,-80.100377,2025-02-21,05:13,0.95,Accident,vehicle,Monday,Clear,State Highway,45,FALSE,Dark,7850 Linton Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057437_4220,26.454957,-80.095084,2025-02-21,03:52,0.82,vandalism crime,vandalism,Monday,,,,,,3928 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3842,26.482441,-80.074875,2025-02-21,03:10,0.85,Accident,vehicle,Saturday,Rain,State Highway,45,FALSE,Daylight,202 Linton Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3368,26.481203,-80.075067,2025-02-21,00:23,0.5,Accident,vehicle,Sunday,Cloudy,Arterial,30,FALSE,Dawn,8458 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057429_2199,26.448993,-80.074636,2025-02-21,00:12,0.4,assault crime,assault,Friday,,,,,,9097 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057439_4817,26.465339,-80.049455,2025-02-20,22:35,0.3,robbery crime,robbery,Monday,,,,,,5152 Jog Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057418_318,26.455529,-80.076326,2025-02-20,22:22,0.93,other crime,other,Wednesday,,,,,,9673 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057418_291,26.455408,-80.055607,2025-02-20,21:40,0.69,theft crime,theft,Friday,,,,,,1274 Yamato Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057437_4135,26.487447,-80.076634,2025-02-20,19:07,0.45,other crime,other,Thursday,,,,,,6322 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051920_3533,26.447843,-80.092169,2025-02-20,14:53,0.91,Accident,vehicle,Saturday,Rain,City Street,40,TRUE,Dusk,7712 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057421_788,26.435816,-80.080808,2025-02-20,14:51,0.29,theft crime,theft,Sunday,,,,,,7129 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051905_663,26.450639,-80.07751,2025-02-20,14:32,0.92,Accident,vehicle,Saturday,Clear,Arterial,50,TRUE,Daylight,4814 Congress Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051914_1945,26.449993,-80.057068,2025-02-20,14:17,0.72,Accident,vehicle,Sunday,Clear,Arterial,40,FALSE,Dark,290 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057419_444,26.459465,-80.078527,2025-02-20,13:31,0.3,robbery crime,robbery,Thursday,,,,,,6570 Congress Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057435_3668,26.475678,-80.068515,2025-02-20,12:48,0.98,assault crime,assault,Thursday,,,,,,9234 Yamato Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051908_997,26.449296,-80.06479,2025-02-20,12:23,0.66,Accident,vehicle,Wednesday,Clear,State Highway,30,FALSE,Dawn,8641 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057429_1954,26.449048,-80.099023,2025-02-20,10:17,0.32,assault crime,assault,Saturday,,,,,,7649 Linton Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2569,26.47296,-80.09877,2025-02-20,07:29,0.83,Accident,vehicle,Monday,Rain,State Highway,50,FALSE,Dusk,1088 Military Trl,FDOT_REAL
CRIME,FBI_CRIME_1758174057430_2354,26.454893,-80.044599,2025-02-20,05:28,0.48,robbery crime,robbery,Sunday,,,,,,1642 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051912_1523,26.477821,-80.080256,2025-02-20,05:24,0.39,Accident,vehicle,Friday,Clear,Arterial,30,FALSE,Dark,3531 Germantown Rd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051912_1561,26.464828,-80.050045,2025-02-20,04:48,0.57,Accident,vehicle,Thursday,Fog,Arterial,35,TRUE,Dark,2027 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1470,26.48458,-80.062861,2025-02-20,04:30,0.36,other crime,other,Friday,,,,,,2351 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051921_3834,26.459838,-80.079484,2025-02-19,23:59,0.58,Accident,vehicle,Thursday,Rain,Arterial,50,TRUE,Dawn,3893 Spanish River Blvd,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051919_3151,26.464247,-80.094635,2025-02-19,22:03,0.37,Accident,vehicle,Monday,Rain,City Street,30,FALSE,Dawn,9113 Yamato Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057426_1579,26.468165,-80.090682,2025-02-19,21:56,0.86,vandalism crime,vandalism,Thursday,,,,,,9425 Spanish River Blvd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051917_2623,26.442908,-80.082138,2025-02-19,21:32,0.78,Accident,vehicle,Sunday,Cloudy,State Highway,35,FALSE,Dusk,592 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057439_4892,26.459806,-80.067349,2025-02-19,19:54,0.97,theft crime,theft,Friday,,,,,,3127 Atlantic Ave,FBI_REAL
CRIME,FBI_CRIME_1758174057425_1267,26.465988,-80.083196,2025-02-19,19:32,0.72,other crime,other,Tuesday,,,,,,9637 Congress Ave,FBI_REAL
ACCIDENT,REAL_ACC_1758174051912_1557,26.459955,-80.096698,2025-02-19,18:54,0.62,Accident,vehicle,Monday,Rain,Arterial,25,TRUE,Daylight,7811 Spanish River Blvd,FDOT_REAL
CRIME,FBI_CRIME_1758174057420_601,26.484439,-80.083952,2025-02-19,18:54,0.31,assault crime,assault,Sunday,,,,,,3254 Linton Blvd,FBI_REAL
CRIME,FBI_CRIME_1758174057418_328,26.484843,-80.083283,2025-02-19,18:44,0.65,other crime,other,Saturday,,,,,,7965 Germantown Rd,FBI_REAL
ACCIDENT,REAL_ACC_1758174051924_4580,26.454643,-80.056462,2025-02-19,18:19,0.36,Accident,vehicle,Monday,Rain,Residential,30,TRUE,Dawn,7571 Atlantic Ave,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051902_220,26.457173,-80.095271,2025-02-19,15:42,0.71,Accident,vehicle,Wednesday,Clear,Residential,25,FALSE,Daylight,4546 Atlantic Ave,FDOT_REAL
CRIME,FBI_CRIME_1758174057439_4758,26.443368,-80.054247,2025-02-19,14:31,0.65,robbery crime,robbery,Wednesday,,,,,,2889 Federal Hwy,FBI_REAL
CRIME,FBI_CRIME_1758174057429_2022,26.457136,-80.088623,2025-02-19,14:06,0.26,other crime,other,Tuesday,,,,,,8856 Germantown Rd,FBI_REAL
CRIME,FBI_CRIME_1758174057430_2334,26.475229,-80.074161,2025-02-19,13:41,0.53,assault crime,assault,Thursday,,,,,,6821 Military Trl,FBI_REAL
ACCIDENT,REAL_ACC_1758174051923_4211,26.45781,-80.101378,2025-02-19,13:31,0.34,Accident,vehicle,Thursday,Fog,City Street,25,FALSE,Dark,5936 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051916_2512,26.46207,-80.078187,2025-02-19,12:14,0.67,Bicycle Accident,bicycle,Saturday,Rain,Residential,45,FALSE,Daylight,2297 Military Trl,FDOT_REAL
ACCIDENT,REAL_ACC_1758174051924_4518,26.4711,-80.077102,2025-02-19,11:27,0.38,Bicycle Accident,bicycle,Saturday,Cloudy,City Street,50,FALSE,Dawn,8956 Germantown Rd,FDOT_REAL
CRIME,FBI_CRIME_1758174057425_1265,26.47665,-80.056615,2025-02-19,11:21,0.25,assault crime,assault,Sunday,,,,,,9582 Atlantic Ave,FBI_REAL
